timestamp,client_id,region,profile,consumption_kwh
2024-02-01,AGR_EST_0115,EST,AGRICOLE,39.49
2024-02-02,AGR_EST_0115,EST,AGRICOLE,49.39
2024-02-03,AGR_EST_0115,EST,AGRICOLE,44.94
2024-02-04,AGR_EST_0115,EST,AGRICOLE,52.61
2024-02-05,AGR_EST_0115,EST,AGRICOLE,35.73
2024-02-06,AGR_EST_0115,EST,AGRICOLE,55.55
2024-02-07,AGR_EST_0115,EST,AGRICOLE,45.68
2024-02-08,AGR_EST_0115,EST,AGRICOLE,43.73
2024-02-09,AGR_EST_0115,EST,AGRICOLE,45.55
2024-02-10,AGR_EST_0115,EST,AGRICOLE,50.59
2024-02-11,AGR_EST_0115,EST,AGRICOLE,45.93
2024-02-12,AGR_EST_0115,EST,AGRICOLE,36.28
2024-02-13,AGR_EST_0115,EST,AGRICOLE,38.89
2024-02-14,AGR_EST_0115,EST,AGRICOLE,55.38
2024-02-15,AGR_EST_0115,EST,AGRICOLE,50.63
2024-02-16,AGR_EST_0115,EST,AGRICOLE,39.41
2024-02-17,AGR_EST_0115,EST,AGRICOLE,39.85
2024-02-18,AGR_EST_0115,EST,AGRICOLE,39.27
2024-02-19,AGR_EST_0115,EST,AGRICOLE,50.65
2024-02-20,AGR_EST_0115,EST,AGRICOLE,39.56
2024-02-21,AGR_EST_0115,EST,AGRICOLE,43.51
2024-02-22,AGR_EST_0115,EST,AGRICOLE,44.93
2024-02-23,AGR_EST_0115,EST,AGRICOLE,59.69
2024-02-24,AGR_EST_0115,EST,AGRICOLE,45.94
2024-02-25,AGR_EST_0115,EST,AGRICOLE,46.64
2024-02-26,AGR_EST_0115,EST,AGRICOLE,53.3
2024-02-27,AGR_EST_0115,EST,AGRICOLE,55.05
2024-02-28,AGR_EST_0115,EST,AGRICOLE,33.31
2024-02-29,AGR_EST_0115,EST,AGRICOLE,42.86
2024-03-01,AGR_EST_0115,EST,AGRICOLE,44.2
2024-03-02,AGR_EST_0115,EST,AGRICOLE,33.46
2024-03-03,AGR_EST_0115,EST,AGRICOLE,46.17
2024-03-04,AGR_EST_0115,EST,AGRICOLE,23.72
2024-03-05,AGR_EST_0115,EST,AGRICOLE,65.4
2024-03-06,AGR_EST_0115,EST,AGRICOLE,53.63
2024-03-07,AGR_EST_0115,EST,AGRICOLE,41.74
2024-03-08,AGR_EST_0115,EST,AGRICOLE,48.81
2024-03-09,AGR_EST_0115,EST,AGRICOLE,59.57
2024-03-10,AGR_EST_0115,EST,AGRICOLE,41.72
2024-03-11,AGR_EST_0115,EST,AGRICOLE,44.2
2024-03-12,AGR_EST_0115,EST,AGRICOLE,47.57
2024-03-13,AGR_EST_0115,EST,AGRICOLE,40.95
2024-03-14,AGR_EST_0115,EST,AGRICOLE,41.99
2024-03-15,AGR_EST_0115,EST,AGRICOLE,33.94
2024-03-16,AGR_EST_0115,EST,AGRICOLE,48.69
2024-03-17,AGR_EST_0115,EST,AGRICOLE,38.75
2024-03-18,AGR_EST_0115,EST,AGRICOLE,25.38
2024-03-19,AGR_EST_0115,EST,AGRICOLE,52.14
2024-03-20,AGR_EST_0115,EST,AGRICOLE,28.71
2024-03-21,AGR_EST_0115,EST,AGRICOLE,57.74
2024-03-22,AGR_EST_0115,EST,AGRICOLE,36.68
2024-03-23,AGR_EST_0115,EST,AGRICOLE,41.42
2024-03-24,AGR_EST_0115,EST,AGRICOLE,53.57
2024-03-25,AGR_EST_0115,EST,AGRICOLE,38.96
2024-03-26,AGR_EST_0115,EST,AGRICOLE,56.92
2024-03-27,AGR_EST_0115,EST,AGRICOLE,33.57
2024-03-28,AGR_EST_0115,EST,AGRICOLE,34.92
2024-03-29,AGR_EST_0115,EST,AGRICOLE,37.98
2024-03-30,AGR_EST_0115,EST,AGRICOLE,48.08
2024-01-01,IND_SUD_0116,SUD,INDUSTRIEL,175.71
2024-01-02,IND_SUD_0116,SUD,INDUSTRIEL,166.07
2024-01-03,IND_SUD_0116,SUD,INDUSTRIEL,91.49
2024-01-04,IND_SUD_0116,SUD,INDUSTRIEL,172.08
2024-01-05,IND_SUD_0116,SUD,INDUSTRIEL,156.05
2024-01-06,IND_SUD_0116,SUD,INDUSTRIEL,97.12
2024-01-07,IND_SUD_0116,SUD,INDUSTRIEL,44.34
2024-01-08,IND_SUD_0116,SUD,INDUSTRIEL,166.46
2024-01-09,IND_SUD_0116,SUD,INDUSTRIEL,92.93
2024-01-10,IND_SUD_0116,SUD,INDUSTRIEL,168.5
2024-01-11,IND_SUD_0116,SUD,INDUSTRIEL,173.28
2024-01-12,IND_SUD_0116,SUD,INDUSTRIEL,168.05
2024-01-13,IND_SUD_0116,SUD,INDUSTRIEL,99.84
2024-01-14,IND_SUD_0116,SUD,INDUSTRIEL,95.95
2024-01-15,IND_SUD_0116,SUD,INDUSTRIEL,178.68
2024-01-16,IND_SUD_0116,SUD,INDUSTRIEL,163.48
2024-01-17,IND_SUD_0116,SUD,INDUSTRIEL,74.06
2024-01-18,IND_SUD_0116,SUD,INDUSTRIEL,172.23
2024-01-19,IND_SUD_0116,SUD,INDUSTRIEL,97.75
2024-01-20,IND_SUD_0116,SUD,INDUSTRIEL,46.13
2024-01-21,IND_SUD_0116,SUD,INDUSTRIEL,99.91
2024-01-22,IND_SUD_0116,SUD,INDUSTRIEL,170.25
2024-01-23,IND_SUD_0116,SUD,INDUSTRIEL,158.74
2024-01-24,IND_SUD_0116,SUD,INDUSTRIEL,100.04
2024-01-25,IND_SUD_0116,SUD,INDUSTRIEL,165.4
2024-01-26,IND_SUD_0116,SUD,INDUSTRIEL,168.49
2024-01-27,IND_SUD_0116,SUD,INDUSTRIEL,52.4
2024-01-28,IND_SUD_0116,SUD,INDUSTRIEL,44.68
2024-01-29,IND_SUD_0116,SUD,INDUSTRIEL,169.0
2024-01-30,IND_SUD_0116,SUD,INDUSTRIEL,102.27
2024-01-31,IND_SUD_0116,SUD,INDUSTRIEL,165.42
2024-02-01,IND_SUD_0116,SUD,INDUSTRIEL,155.93
2024-02-02,IND_SUD_0116,SUD,INDUSTRIEL,69.93
2024-02-03,IND_SUD_0116,SUD,INDUSTRIEL,94.17
2024-02-04,IND_SUD_0116,SUD,INDUSTRIEL,102.87
2024-02-05,IND_SUD_0116,SUD,INDUSTRIEL,168.03
2024-02-06,IND_SUD_0116,SUD,INDUSTRIEL,162.72
2024-02-07,IND_SUD_0116,SUD,INDUSTRIEL,172.87
2024-02-08,IND_SUD_0116,SUD,INDUSTRIEL,148.77
2024-02-09,IND_SUD_0116,SUD,INDUSTRIEL,90.56
2024-02-10,IND_SUD_0116,SUD,INDUSTRIEL,100.51
2024-02-11,IND_SUD_0116,SUD,INDUSTRIEL,50.93
2024-02-12,IND_SUD_0116,SUD,INDUSTRIEL,167.83
2024-02-13,IND_SUD_0116,SUD,INDUSTRIEL,156.73
2024-02-14,IND_SUD_0116,SUD,INDUSTRIEL,87.62
2024-02-15,IND_SUD_0116,SUD,INDUSTRIEL,176.25
2024-02-16,IND_SUD_0116,SUD,INDUSTRIEL,163.76
2024-02-17,IND_SUD_0116,SUD,INDUSTRIEL,92.93
2024-02-18,IND_SUD_0116,SUD,INDUSTRIEL,96.04
2024-02-19,IND_SUD_0116,SUD,INDUSTRIEL,167.67
2024-02-20,IND_SUD_0116,SUD,INDUSTRIEL,164.08
2024-02-21,IND_SUD_0116,SUD,INDUSTRIEL,68.37
2024-02-22,IND_SUD_0116,SUD,INDUSTRIEL,159.6
2024-02-23,IND_SUD_0116,SUD,INDUSTRIEL,164.01
2024-02-24,IND_SUD_0116,SUD,INDUSTRIEL,46.85
2024-02-25,IND_SUD_0116,SUD,INDUSTRIEL,64.6
2024-02-26,IND_SUD_0116,SUD,INDUSTRIEL,98.65
2024-02-27,IND_SUD_0116,SUD,INDUSTRIEL,153.78
2024-02-28,IND_SUD_0116,SUD,INDUSTRIEL,156.73
2024-02-29,IND_SUD_0116,SUD,INDUSTRIEL,160.47
2024-03-01,IND_SUD_0116,SUD,INDUSTRIEL,160.05
2024-03-02,IND_SUD_0116,SUD,INDUSTRIEL,35.96
2024-03-03,IND_SUD_0116,SUD,INDUSTRIEL,103.38
2024-03-04,IND_SUD_0116,SUD,INDUSTRIEL,164.12
2024-03-05,IND_SUD_0116,SUD,INDUSTRIEL,173.22
2024-03-06,IND_SUD_0116,SUD,INDUSTRIEL,169.49
2024-03-07,IND_SUD_0116,SUD,INDUSTRIEL,163.9
2024-03-08,IND_SUD_0116,SUD,INDUSTRIEL,163.94
2024-03-09,IND_SUD_0116,SUD,INDUSTRIEL,102.03
2024-03-10,IND_SUD_0116,SUD,INDUSTRIEL,50.98
2024-03-11,IND_SUD_0116,SUD,INDUSTRIEL,66.25
2024-03-12,IND_SUD_0116,SUD,INDUSTRIEL,164.0
2024-03-13,IND_SUD_0116,SUD,INDUSTRIEL,162.32
2024-03-14,IND_SUD_0116,SUD,INDUSTRIEL,103.31
2024-03-15,IND_SUD_0116,SUD,INDUSTRIEL,169.88
2024-03-16,IND_SUD_0116,SUD,INDUSTRIEL,102.29
2024-03-17,IND_SUD_0116,SUD,INDUSTRIEL,98.39
2024-03-18,IND_SUD_0116,SUD,INDUSTRIEL,169.98
2024-03-19,IND_SUD_0116,SUD,INDUSTRIEL,174.23
2024-03-20,IND_SUD_0116,SUD,INDUSTRIEL,174.84
2024-03-21,IND_SUD_0116,SUD,INDUSTRIEL,60.46
2024-03-22,IND_SUD_0116,SUD,INDUSTRIEL,64.06
2024-03-23,IND_SUD_0116,SUD,INDUSTRIEL,101.11
2024-03-24,IND_SUD_0116,SUD,INDUSTRIEL,95.81
2024-03-25,IND_SUD_0116,SUD,INDUSTRIEL,87.74
2024-03-26,IND_SUD_0116,SUD,INDUSTRIEL,161.15
2024-03-27,IND_SUD_0116,SUD,INDUSTRIEL,165.4
2024-03-28,IND_SUD_0116,SUD,INDUSTRIEL,163.74
2024-03-29,IND_SUD_0116,SUD,INDUSTRIEL,183.49
2024-03-30,IND_SUD_0116,SUD,INDUSTRIEL,105.55
2024-01-01,COM_NOR_0117,NORD,COMMERCIAL,93.77
2024-01-02,COM_NOR_0117,NORD,COMMERCIAL,122.39
2024-01-03,COM_NOR_0117,NORD,COMMERCIAL,114.92
2024-01-04,COM_NOR_0117,NORD,COMMERCIAL,89.72
2024-01-05,COM_NOR_0117,NORD,COMMERCIAL,98.91
2024-01-06,COM_NOR_0117,NORD,COMMERCIAL,42.62
2024-01-07,COM_NOR_0117,NORD,COMMERCIAL,49.15
2024-01-08,COM_NOR_0117,NORD,COMMERCIAL,100.81
2024-01-09,COM_NOR_0117,NORD,COMMERCIAL,115.9
2024-01-10,COM_NOR_0117,NORD,COMMERCIAL,91.57
2024-01-11,COM_NOR_0117,NORD,COMMERCIAL,104.79
2024-01-12,COM_NOR_0117,NORD,COMMERCIAL,78.6
2024-01-13,COM_NOR_0117,NORD,COMMERCIAL,46.67
2024-01-14,COM_NOR_0117,NORD,COMMERCIAL,50.06
2024-01-15,COM_NOR_0117,NORD,COMMERCIAL,93.67
2024-01-16,COM_NOR_0117,NORD,COMMERCIAL,103.81
2024-01-17,COM_NOR_0117,NORD,COMMERCIAL,102.73
2024-01-18,COM_NOR_0117,NORD,COMMERCIAL,125.4
2024-01-19,COM_NOR_0117,NORD,COMMERCIAL,104.77
2024-01-20,COM_NOR_0117,NORD,COMMERCIAL,41.62
2024-01-21,COM_NOR_0117,NORD,COMMERCIAL,44.36
2024-01-22,COM_NOR_0117,NORD,COMMERCIAL,110.04
2024-01-23,COM_NOR_0117,NORD,COMMERCIAL,112.56
2024-01-24,COM_NOR_0117,NORD,COMMERCIAL,94.26
2024-01-25,COM_NOR_0117,NORD,COMMERCIAL,108.58
2024-01-26,COM_NOR_0117,NORD,COMMERCIAL,113.36
2024-01-27,COM_NOR_0117,NORD,COMMERCIAL,45.44
2024-01-28,COM_NOR_0117,NORD,COMMERCIAL,47.68
2024-01-29,COM_NOR_0117,NORD,COMMERCIAL,89.83
2024-01-30,COM_NOR_0117,NORD,COMMERCIAL,120.07
2024-01-31,COM_NOR_0117,NORD,COMMERCIAL,112.69
2024-02-01,COM_NOR_0117,NORD,COMMERCIAL,118.89
2024-02-02,COM_NOR_0117,NORD,COMMERCIAL,111.96
2024-02-03,COM_NOR_0117,NORD,COMMERCIAL,41.94
2024-02-04,COM_NOR_0117,NORD,COMMERCIAL,51.54
2024-02-05,COM_NOR_0117,NORD,COMMERCIAL,113.22
2024-02-06,COM_NOR_0117,NORD,COMMERCIAL,114.01
2024-02-07,COM_NOR_0117,NORD,COMMERCIAL,123.91
2024-02-08,COM_NOR_0117,NORD,COMMERCIAL,119.34
2024-02-09,COM_NOR_0117,NORD,COMMERCIAL,115.81
2024-02-10,COM_NOR_0117,NORD,COMMERCIAL,43.36
2024-02-11,COM_NOR_0117,NORD,COMMERCIAL,45.83
2024-02-12,COM_NOR_0117,NORD,COMMERCIAL,105.97
2024-02-13,COM_NOR_0117,NORD,COMMERCIAL,83.99
2024-02-14,COM_NOR_0117,NORD,COMMERCIAL,96.32
2024-02-15,COM_NOR_0117,NORD,COMMERCIAL,123.18
2024-02-16,COM_NOR_0117,NORD,COMMERCIAL,111.36
2024-02-17,COM_NOR_0117,NORD,COMMERCIAL,49.43
2024-02-18,COM_NOR_0117,NORD,COMMERCIAL,51.96
2024-02-19,COM_NOR_0117,NORD,COMMERCIAL,94.22
2024-02-20,COM_NOR_0117,NORD,COMMERCIAL,117.56
2024-02-21,COM_NOR_0117,NORD,COMMERCIAL,96.98
2024-02-22,COM_NOR_0117,NORD,COMMERCIAL,103.28
2024-02-23,COM_NOR_0117,NORD,COMMERCIAL,100.95
2024-02-24,COM_NOR_0117,NORD,COMMERCIAL,45.63
2024-02-25,COM_NOR_0117,NORD,COMMERCIAL,43.61
2024-02-26,COM_NOR_0117,NORD,COMMERCIAL,88.93
2024-02-27,COM_NOR_0117,NORD,COMMERCIAL,97.75
2024-02-28,COM_NOR_0117,NORD,COMMERCIAL,106.46
2024-02-29,COM_NOR_0117,NORD,COMMERCIAL,95.73
2024-03-01,COM_NOR_0117,NORD,COMMERCIAL,96.18
2024-03-02,COM_NOR_0117,NORD,COMMERCIAL,53.47
2024-03-03,COM_NOR_0117,NORD,COMMERCIAL,52.18
2024-03-04,COM_NOR_0117,NORD,COMMERCIAL,95.71
2024-03-05,COM_NOR_0117,NORD,COMMERCIAL,119.62
2024-03-06,COM_NOR_0117,NORD,COMMERCIAL,102.78
2024-03-07,COM_NOR_0117,NORD,COMMERCIAL,110.68
2024-03-08,COM_NOR_0117,NORD,COMMERCIAL,112.15
2024-03-09,COM_NOR_0117,NORD,COMMERCIAL,52.17
2024-03-10,COM_NOR_0117,NORD,COMMERCIAL,49.73
2024-03-11,COM_NOR_0117,NORD,COMMERCIAL,87.41
2024-03-12,COM_NOR_0117,NORD,COMMERCIAL,94.73
2024-03-13,COM_NOR_0117,NORD,COMMERCIAL,105.18
2024-03-14,COM_NOR_0117,NORD,COMMERCIAL,117.38
2024-03-15,COM_NOR_0117,NORD,COMMERCIAL,100.08
2024-03-16,COM_NOR_0117,NORD,COMMERCIAL,49.25
2024-03-17,COM_NOR_0117,NORD,COMMERCIAL,44.47
2024-03-18,COM_NOR_0117,NORD,COMMERCIAL,103.69
2024-03-19,COM_NOR_0117,NORD,COMMERCIAL,116.99
2024-03-20,COM_NOR_0117,NORD,COMMERCIAL,102.52
2024-03-21,COM_NOR_0117,NORD,COMMERCIAL,100.25
2024-03-22,COM_NOR_0117,NORD,COMMERCIAL,109.05
2024-03-23,COM_NOR_0117,NORD,COMMERCIAL,47.67
2024-03-24,COM_NOR_0117,NORD,COMMERCIAL,46.68
2024-03-25,COM_NOR_0117,NORD,COMMERCIAL,100.27
2024-03-26,COM_NOR_0117,NORD,COMMERCIAL,103.53
2024-03-27,COM_NOR_0117,NORD,COMMERCIAL,117.16
2024-03-28,COM_NOR_0117,NORD,COMMERCIAL,102.42
2024-03-29,COM_NOR_0117,NORD,COMMERCIAL,109.02
2024-03-30,COM_NOR_0117,NORD,COMMERCIAL,42.63
2024-01-01,RES_SUD_0118,SUD,RESIDENTIEL,17.73
2024-01-02,RES_SUD_0118,SUD,RESIDENTIEL,19.17
2024-01-03,RES_SUD_0118,SUD,RESIDENTIEL,18.71
2024-01-04,RES_SUD_0118,SUD,RESIDENTIEL,19.22
2024-01-05,RES_SUD_0118,SUD,RESIDENTIEL,17.81
2024-01-06,RES_SUD_0118,SUD,RESIDENTIEL,22.47
2024-01-07,RES_SUD_0118,SUD,RESIDENTIEL,23.81
2024-01-08,RES_SUD_0118,SUD,RESIDENTIEL,19.69
2024-01-09,RES_SUD_0118,SUD,RESIDENTIEL,14.96
2024-01-10,RES_SUD_0118,SUD,RESIDENTIEL,19.13
2024-01-11,RES_SUD_0118,SUD,RESIDENTIEL,18.48
2024-01-12,RES_SUD_0118,SUD,RESIDENTIEL,17.74
2024-01-13,RES_SUD_0118,SUD,RESIDENTIEL,22.77
2024-01-14,RES_SUD_0118,SUD,RESIDENTIEL,22.9
2024-01-15,RES_SUD_0118,SUD,RESIDENTIEL,21.39
2024-01-16,RES_SUD_0118,SUD,RESIDENTIEL,17.88
2024-01-17,RES_SUD_0118,SUD,RESIDENTIEL,21.08
2024-01-18,RES_SUD_0118,SUD,RESIDENTIEL,21.12
2024-01-19,RES_SUD_0118,SUD,RESIDENTIEL,18.39
2024-01-20,RES_SUD_0118,SUD,RESIDENTIEL,24.69
2024-01-21,RES_SUD_0118,SUD,RESIDENTIEL,23.41
2024-01-22,RES_SUD_0118,SUD,RESIDENTIEL,19.99
2024-01-23,RES_SUD_0118,SUD,RESIDENTIEL,17.71
2024-01-24,RES_SUD_0118,SUD,RESIDENTIEL,18.19
2024-01-25,RES_SUD_0118,SUD,RESIDENTIEL,18.24
2024-01-26,RES_SUD_0118,SUD,RESIDENTIEL,20.12
2024-01-27,RES_SUD_0118,SUD,RESIDENTIEL,23.0
2024-01-28,RES_SUD_0118,SUD,RESIDENTIEL,26.73
2024-01-29,RES_SUD_0118,SUD,RESIDENTIEL,15.05
2024-01-30,RES_SUD_0118,SUD,RESIDENTIEL,17.29
2024-01-31,RES_SUD_0118,SUD,RESIDENTIEL,19.92
2024-02-01,RES_SUD_0118,SUD,RESIDENTIEL,17.71
2024-02-02,RES_SUD_0118,SUD,RESIDENTIEL,24.38
2024-02-03,RES_SUD_0118,SUD,RESIDENTIEL,17.54
2024-02-04,RES_SUD_0118,SUD,RESIDENTIEL,23.36
2024-02-05,RES_SUD_0118,SUD,RESIDENTIEL,20.58
2024-02-06,RES_SUD_0118,SUD,RESIDENTIEL,20.7
2024-02-07,RES_SUD_0118,SUD,RESIDENTIEL,18.58
2024-02-08,RES_SUD_0118,SUD,RESIDENTIEL,18.38
2024-02-09,RES_SUD_0118,SUD,RESIDENTIEL,17.99
2024-02-10,RES_SUD_0118,SUD,RESIDENTIEL,22.96
2024-02-11,RES_SUD_0118,SUD,RESIDENTIEL,27.28
2024-02-12,RES_SUD_0118,SUD,RESIDENTIEL,21.07
2024-02-13,RES_SUD_0118,SUD,RESIDENTIEL,22.15
2024-02-14,RES_SUD_0118,SUD,RESIDENTIEL,20.32
2024-02-15,RES_SUD_0118,SUD,RESIDENTIEL,18.29
2024-02-16,RES_SUD_0118,SUD,RESIDENTIEL,18.06
2024-02-17,RES_SUD_0118,SUD,RESIDENTIEL,23.36
2024-02-18,RES_SUD_0118,SUD,RESIDENTIEL,24.24
2024-02-19,RES_SUD_0118,SUD,RESIDENTIEL,19.93
2024-02-20,RES_SUD_0118,SUD,RESIDENTIEL,14.67
2024-02-21,RES_SUD_0118,SUD,RESIDENTIEL,19.03
2024-02-22,RES_SUD_0118,SUD,RESIDENTIEL,15.89
2024-02-23,RES_SUD_0118,SUD,RESIDENTIEL,16.08
2024-02-24,RES_SUD_0118,SUD,RESIDENTIEL,24.78
2024-02-25,RES_SUD_0118,SUD,RESIDENTIEL,24.38
2024-02-26,RES_SUD_0118,SUD,RESIDENTIEL,18.83
2024-02-27,RES_SUD_0118,SUD,RESIDENTIEL,18.21
2024-02-28,RES_SUD_0118,SUD,RESIDENTIEL,15.6
2024-02-29,RES_SUD_0118,SUD,RESIDENTIEL,19.36
2024-03-01,RES_SUD_0118,SUD,RESIDENTIEL,22.77
2024-03-02,RES_SUD_0118,SUD,RESIDENTIEL,23.45
2024-03-03,RES_SUD_0118,SUD,RESIDENTIEL,21.54
2024-03-04,RES_SUD_0118,SUD,RESIDENTIEL,18.87
2024-03-05,RES_SUD_0118,SUD,RESIDENTIEL,18.42
2024-03-06,RES_SUD_0118,SUD,RESIDENTIEL,20.19
2024-03-07,RES_SUD_0118,SUD,RESIDENTIEL,19.75
2024-03-08,RES_SUD_0118,SUD,RESIDENTIEL,19.83
2024-03-09,RES_SUD_0118,SUD,RESIDENTIEL,24.48
2024-03-10,RES_SUD_0118,SUD,RESIDENTIEL,26.93
2024-03-11,RES_SUD_0118,SUD,RESIDENTIEL,19.44
2024-03-12,RES_SUD_0118,SUD,RESIDENTIEL,17.62
2024-03-13,RES_SUD_0118,SUD,RESIDENTIEL,22.38
2024-03-14,RES_SUD_0118,SUD,RESIDENTIEL,20.53
2024-03-15,RES_SUD_0118,SUD,RESIDENTIEL,14.6
2024-03-16,RES_SUD_0118,SUD,RESIDENTIEL,22.2
2024-03-17,RES_SUD_0118,SUD,RESIDENTIEL,19.78
2024-03-18,RES_SUD_0118,SUD,RESIDENTIEL,19.1
2024-03-19,RES_SUD_0118,SUD,RESIDENTIEL,20.15
2024-03-20,RES_SUD_0118,SUD,RESIDENTIEL,17.97
2024-03-21,RES_SUD_0118,SUD,RESIDENTIEL,18.84
2024-03-22,RES_SUD_0118,SUD,RESIDENTIEL,20.56
2024-03-23,RES_SUD_0118,SUD,RESIDENTIEL,23.13
2024-03-24,RES_SUD_0118,SUD,RESIDENTIEL,29.28
2024-03-25,RES_SUD_0118,SUD,RESIDENTIEL,18.33
2024-03-26,RES_SUD_0118,SUD,RESIDENTIEL,21.45
2024-03-27,RES_SUD_0118,SUD,RESIDENTIEL,15.59
2024-03-28,RES_SUD_0118,SUD,RESIDENTIEL,16.2
2024-03-29,RES_SUD_0118,SUD,RESIDENTIEL,21.59
2024-03-30,RES_SUD_0118,SUD,RESIDENTIEL,24.41
2024-01-01,RES_OUE_0119,OUEST,RESIDENTIEL,5.27
2024-01-02,RES_OUE_0119,OUEST,RESIDENTIEL,6.87
2024-01-03,RES_OUE_0119,OUEST,RESIDENTIEL,5.61
2024-01-04,RES_OUE_0119,OUEST,RESIDENTIEL,6.29
2024-01-05,RES_OUE_0119,OUEST,RESIDENTIEL,6.14
2024-01-06,RES_OUE_0119,OUEST,RESIDENTIEL,7.82
2024-01-07,RES_OUE_0119,OUEST,RESIDENTIEL,7.38
2024-01-08,RES_OUE_0119,OUEST,RESIDENTIEL,6.92
2024-01-09,RES_OUE_0119,OUEST,RESIDENTIEL,5.62
2024-01-10,RES_OUE_0119,OUEST,RESIDENTIEL,5.65
2024-01-11,RES_OUE_0119,OUEST,RESIDENTIEL,6.66
2024-01-12,RES_OUE_0119,OUEST,RESIDENTIEL,6.11
2024-01-13,RES_OUE_0119,OUEST,RESIDENTIEL,7.19
2024-01-14,RES_OUE_0119,OUEST,RESIDENTIEL,7.83
2024-01-15,RES_OUE_0119,OUEST,RESIDENTIEL,5.72
2024-01-16,RES_OUE_0119,OUEST,RESIDENTIEL,5.48
2024-01-17,RES_OUE_0119,OUEST,RESIDENTIEL,5.29
2024-01-18,RES_OUE_0119,OUEST,RESIDENTIEL,5.62
2024-01-19,RES_OUE_0119,OUEST,RESIDENTIEL,6.35
2024-01-20,RES_OUE_0119,OUEST,RESIDENTIEL,6.62
2024-01-21,RES_OUE_0119,OUEST,RESIDENTIEL,7.06
2024-01-22,RES_OUE_0119,OUEST,RESIDENTIEL,5.32
2024-01-23,RES_OUE_0119,OUEST,RESIDENTIEL,7.49
2024-01-24,RES_OUE_0119,OUEST,RESIDENTIEL,7.09
2024-01-25,RES_OUE_0119,OUEST,RESIDENTIEL,7.62
2024-01-26,RES_OUE_0119,OUEST,RESIDENTIEL,5.9
2024-01-27,RES_OUE_0119,OUEST,RESIDENTIEL,6.89
2024-01-28,RES_OUE_0119,OUEST,RESIDENTIEL,8.91
2024-01-29,RES_OUE_0119,OUEST,RESIDENTIEL,5.45
2024-01-30,RES_OUE_0119,OUEST,RESIDENTIEL,6.47
2024-01-31,RES_OUE_0119,OUEST,RESIDENTIEL,6.8
2024-02-01,RES_OUE_0119,OUEST,RESIDENTIEL,5.69
2024-02-02,RES_OUE_0119,OUEST,RESIDENTIEL,5.4
2024-02-03,RES_OUE_0119,OUEST,RESIDENTIEL,8.89
2024-02-04,RES_OUE_0119,OUEST,RESIDENTIEL,8.24
2024-02-05,RES_OUE_0119,OUEST,RESIDENTIEL,6.44
2024-02-06,RES_OUE_0119,OUEST,RESIDENTIEL,5.77
2024-02-07,RES_OUE_0119,OUEST,RESIDENTIEL,6.81
2024-02-08,RES_OUE_0119,OUEST,RESIDENTIEL,5.97
2024-02-09,RES_OUE_0119,OUEST,RESIDENTIEL,7.37
2024-02-10,RES_OUE_0119,OUEST,RESIDENTIEL,7.11
2024-02-11,RES_OUE_0119,OUEST,RESIDENTIEL,8.21
2024-02-12,RES_OUE_0119,OUEST,RESIDENTIEL,5.77
2024-02-13,RES_OUE_0119,OUEST,RESIDENTIEL,5.25
2024-02-14,RES_OUE_0119,OUEST,RESIDENTIEL,4.95
2024-02-15,RES_OUE_0119,OUEST,RESIDENTIEL,5.09
2024-02-16,RES_OUE_0119,OUEST,RESIDENTIEL,7.09
2024-02-17,RES_OUE_0119,OUEST,RESIDENTIEL,8.97
2024-02-18,RES_OUE_0119,OUEST,RESIDENTIEL,6.96
2024-02-19,RES_OUE_0119,OUEST,RESIDENTIEL,6.4
2024-02-20,RES_OUE_0119,OUEST,RESIDENTIEL,6.05
2024-02-21,RES_OUE_0119,OUEST,RESIDENTIEL,5.44
2024-02-22,RES_OUE_0119,OUEST,RESIDENTIEL,6.51
2024-02-23,RES_OUE_0119,OUEST,RESIDENTIEL,5.56
2024-02-24,RES_OUE_0119,OUEST,RESIDENTIEL,6.27
2024-02-25,RES_OUE_0119,OUEST,RESIDENTIEL,7.4
2024-02-26,RES_OUE_0119,OUEST,RESIDENTIEL,7.66
2024-02-27,RES_OUE_0119,OUEST,RESIDENTIEL,6.55
2024-02-28,RES_OUE_0119,OUEST,RESIDENTIEL,5.83
2024-02-29,RES_OUE_0119,OUEST,RESIDENTIEL,5.04
2024-03-01,RES_OUE_0119,OUEST,RESIDENTIEL,5.65
2024-03-02,RES_OUE_0119,OUEST,RESIDENTIEL,8.36
2024-03-03,RES_OUE_0119,OUEST,RESIDENTIEL,7.34
2024-03-04,RES_OUE_0119,OUEST,RESIDENTIEL,6.44
2024-03-05,RES_OUE_0119,OUEST,RESIDENTIEL,6.79
2024-03-06,RES_OUE_0119,OUEST,RESIDENTIEL,5.99
2024-03-07,RES_OUE_0119,OUEST,RESIDENTIEL,7.06
2024-03-08,RES_OUE_0119,OUEST,RESIDENTIEL,5.82
2024-03-09,RES_OUE_0119,OUEST,RESIDENTIEL,8.99
2024-03-10,RES_OUE_0119,OUEST,RESIDENTIEL,7.18
2024-03-11,RES_OUE_0119,OUEST,RESIDENTIEL,5.1
2024-03-12,RES_OUE_0119,OUEST,RESIDENTIEL,7.97
2024-03-13,RES_OUE_0119,OUEST,RESIDENTIEL,6.62
2024-03-14,RES_OUE_0119,OUEST,RESIDENTIEL,6.35
2024-03-15,RES_OUE_0119,OUEST,RESIDENTIEL,6.57
